BLE,1708110145074830562,D3:F4:55:AB:96:20,-91
BLE,1708110145264168175,D3:F4:55:AB:96:20,-94
BLE,1708110145454592581,D3:F4:55:AB:96:20,-91
BLE,1708110145645399070,D3:F4:55:AB:96:20,-96
BLE,1708110145839876642,D3:F4:55:AB:96:20,-90
BLE,1708110146144365582,F8:64:A5:4B:C3:FC,-94
BLE,1708110146418889191,C2:74:87:3B:28:C6,-93
BLE,1708110146594969055,D3:F4:55:AB:96:20,-96
BLE,1708110146786148961,D3:F4:55:AB:96:20,-90
BLE,1708110146976752825,D3:F4:55:AB:96:20,-97
BLE,1708110146998657490,C2:74:87:3B:28:C6,-83
BLE,1708110147167384813,D3:F4:55:AB:96:20,-91
BLE,1708110147357268094,D3:F4:55:AB:96:20,-95
BLE,1708110147386823175,C2:74:87:3B:28:C6,-93
BLE,1708110147548850124,D3:F4:55:AB:96:20,-91
BLE,1708110147697131449,F8:64:A5:4B:C3:FC,-85
BLE,1708110147742711821,D3:F4:55:AB:96:20,-97
BLE,1708110147934959268,D3:F4:55:AB:96:20,-91
BLE,1708110147966344808,C2:74:87:3B:28:C6,-95
BLE,1708110148132154173,D3:F4:55:AB:96:20,-90
BLE,1708110148515495317,D3:F4:55:AB:96:20,-91
BLE,1708110148702991015,D3:F4:55:AB:96:20,-96
BLE,1708110148735057388,C2:74:87:3B:28:C6,-94
BLE,1708110148844962506,F8:64:A5:4B:C3:FC,-94
BLE,1708110148898047045,D3:F4:55:AB:96:20,-90
BLE,1708110149466696303,D3:F4:55:AB:96:20,-96
BLE,1708110149666151083,D3:F4:55:AB:96:20,-92
BLE,1708110149812547991,F8:64:A5:4B:C3:FC,-93
BLE,1708110149853053030,D3:F4:55:AB:96:20,-96
BLE,1708110149883293528,C2:74:87:3B:28:C6,-92
BLE,1708110150246927424,D3:F4:55:AB:96:20,-91
BLE,1708110150266651964,C2:74:87:3B:28:C6,-94
BLE,1708110150436876662,D3:F4:55:AB:96:20,-96
BLE,1708110150824595015,D3:F4:55:AB:96:20,-98
BLE,1708110151018926545,D3:F4:55:AB:96:20,-99
BLE,1708110151217956450,D3:F4:55:AB:96:20,-76
BLE,1708110151229229907,C2:74:87:3B:28:C6,-94
BLE,1708110151410734063,D3:F4:55:AB:96:20,-87
BLE,1708110151613112468,C2:74:87:3B:28:C6,-92
BLE,1708110151804248915,D3:F4:55:AB:96:20,-91
BLE,1708110151807186457,C2:74:87:3B:28:C6,-91
BLE,1708110152106919731,F8:64:A5:4B:C3:FC,-96
BLE,1708110152381657215,D3:F4:55:AB:96:20,-98
BLE,1708110152491077125,F8:64:A5:4B:C3:FC,-94
BLE,1708110152575162912,D3:F4:55:AB:96:20,-97
BLE,1708110152771056608,D3:F4:55:AB:96:20,-91
BLE,1708110152785712357,C2:74:87:3B:28:C6,-94
BLE,1708110152980475679,C2:74:87:3B:28:C6,-101
BLE,1708110153157012086,D3:F4:55:AB:96:20,-95
BLE,1708110153359000365,C2:74:87:3B:28:C6,-98
BLE,1708110153540330480,D3:F4:55:AB:96:20,-95
BLE,1708110153549464896,C2:74:87:3B:28:C6,-93
BLE,1708110153923017749,D3:F4:55:AB:96:20,-95
BLE,1708110154022171035,F8:64:A5:4B:C3:FC,-95
BLE,1708110154119504529,D3:F4:55:AB:96:20,-76
BLE,1708110154304897851,D3:F4:55:AB:96:20,-96
BLE,1708110154515774589,C2:74:87:3B:28:C6,-94
BLE,1708110154899794441,C2:74:87:3B:28:C6,-93
BLE,1708110155085625889,D3:F4:55:AB:96:20,-91
BLE,1708110155272696753,D3:F4:55:AB:96:20,-96
BLE,1708110155280609502,C2:74:87:3B:28:C6,-93
BLE,1708110155469388991,D3:F4:55:AB:96:20,-91
BLE,1708110155853928927,D3:F4:55:AB:96:20,-91
BLE,1708110156239492279,D3:F4:55:AB:96:20,-95
BLE,1708110156249722612,C2:74:87:3B:28:C6,-93
BLE,1708110156432370643,D3:F4:55:AB:96:20,-96
BLE,1708110156624504756,D3:F4:55:AB:96:20,-97
BLE,1708110156634365131,C2:74:87:3B:28:C6,-93
BLE,1708110156818919453,D3:F4:55:AB:96:20,-91
BLE,1708110157010216817,D3:F4:55:AB:96:20,-94
BLE,1708110157011559483,D3:F4:55:AB:96:20,-97
BLE,1708110157082173854,F8:64:A5:4B:C3:FC,-94
BLE,1708110157209113555,C2:74:87:3B:28:C6,-100
BLE,1708110157399177794,D3:F4:55:AB:96:20,-98
BLE,1708110157777954522,D3:F4:55:AB:96:20,-96
BLE,1708110158229325495,F8:64:A5:4B:C3:FC,-94
BLE,1708110158352720071,D3:F4:55:AB:96:20,-91
BLE,1708110158367766237,C2:74:87:3B:28:C6,-94
BLE,1708110158543721185,D3:F4:55:AB:96:20,-85
BLE,1708110158611470973,F8:64:A5:4B:C3:FC,-84
BLE,1708110158749604089,C2:74:87:3B:28:C6,-94
BLE,1708110158946525119,C2:74:87:3B:28:C6,-94
BLE,1708110159142947650,C2:74:87:3B:28:C6,-100
BLE,1708110159193909855,F8:64:A5:4B:C3:FC,-95
BLE,1708110159334508138,C2:74:87:3B:28:C6,-84
BLE,1708110159484240546,D3:F4:55:AB:96:20,-95
BLE,1708110159867772482,D3:F4:55:AB:96:20,-95
BLE,1708110159914749229,C2:74:87:3B:28:C6,-94
BLE,1708110160060958470,D3:F4:55:AB:96:20,-90
BLE,1708110160250337418,D3:F4:55:AB:96:20,-95
BLE,1708110160300947581,C2:74:87:3B:28:C6,-93
BLE,1708110160347041704,F8:64:A5:4B:C3:FC,-80
BLE,1708110160447115781,D3:F4:55:AB:96:20,-88
BLE,1708110160644646853,D3:F4:55:AB:96:20,-90
BLE,1708110160680337517,C2:74:87:3B:28:C6,-92
BLE,1708110160724492973,F8:64:A5:4B:C3:FC,-96
BLE,1708110160837183050,D3:F4:55:AB:96:20,-94
BLE,1708110161027284622,D3:F4:55:AB:96:20,-75
BLE,1708110161062051662,C2:74:87:3B:28:C6,-94
BLE,1708110161310353064,F8:64:A5:4B:C3:FC,-96
BLE,1708110161414954266,D3:F4:55:AB:96:20,-86
BLE,1708110161610967087,D3:F4:55:AB:96:20,-90
BLE,1708110161697229166,F8:64:A5:4B:C3:FC,-84
BLE,1708110161799770785,D3:F4:55:AB:96:20,-85
BLE,1708110161989608315,D3:F4:55:AB:96:20,-85
BLE,1708110162179598846,D3:F4:55:AB:96:20,-95
BLE,1708110162227873010,C2:74:87:3B:28:C6,-104
BLE,1708110162375434001,D3:F4:55:AB:96:20,-90
BLE,1708110162562236448,D3:F4:55:AB:96:20,-95
BLE,1708110162614610112,C2:74:87:3B:28:C6,-93
BLE,1708110162762166728,D3:F4:55:AB:96:20,-90
BLE,1708110162806596684,C2:74:87:3B:28:C6,-106
BLE,1708110162993355339,C2:74:87:3B:28:C6,-102
BLE,1708110163342121611,D3:F4:55:AB:96:20,-91
BLE,1708110163382103317,C2:74:87:3B:28:C6,-93
BLE,1708110163424465314,F8:64:A5:4B:C3:FC,-94
BLE,1708110163722261296,D3:F4:55:AB:96:20,-96
BLE,1708110163917368410,D3:F4:55:AB:96:20,-88
BLE,1708110164110744399,D3:F4:55:AB:96:20,-91
BLE,1708110164299051763,D3:F4:55:AB:96:20,-96
BLE,1708110164342948135,C2:74:87:3B:28:C6,-100
BLE,1708110164493146043,D3:F4:55:AB:96:20,-76
BLE,1708110164575388705,F8:64:A5:4B:C3:FC,-94
BLE,1708110164729894987,C2:74:87:3B:28:C6,-92
BLE,1708110164874752687,D3:F4:55:AB:96:20,-77
BLE,1708110164958266640,F8:64:A5:4B:C3:FC,-95
BLE,1708110165064082801,D3:F4:55:AB:96:20,-96
BLE,1708110165644781808,D3:F4:55:AB:96:20,-85
BLE,1708110165689729681,C2:74:87:3B:28:C6,-100
BLE,1708110165834503547,D3:F4:55:AB:96:20,-97
